"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_km","duration_seconds"
"Leg day A","27 Nov 2021, 14:35","27 Nov 2021, 15:44","","Hip Abduction (Machine)",,"Leaning forward",0,"normal",125,18,,
"Leg day A","27 Nov 2021, 14:35","27 Nov 2021, 15:44","","Hip Abduction (Machine)",,"Leaning forward",1,"normal",125,18,,
"Leg day A","27 Nov 2021, 14:35","27 Nov 2021, 15:44","","Hip Abduction (Machine)",,"Leaning forward",2,"normal",125,17,,
"Leg day A","27 Nov 2021, 14:35","27 Nov 2021, 15:44","","Leg Extension (Machine)",,"",0,"normal",90,16,,
"Leg day A","27 Nov 2021, 14:35","27 Nov 2021, 15:44","","Leg Extension (Machine)",,"",1,"normal",100,13,,
"Leg day A","27 Nov 2021, 14:35","27 Nov 2021, 15:44","","Leg Extension (Machine)",,"",2,"normal",100,12,,
"Leg day A","27 Nov 2021, 14:35","27 Nov 2021, 15:44","","Single Leg Glute Bridge",,"",0,"normal",,12,,
"Leg day A","27 Nov 2021, 14:35","27 Nov 2021, 15:44","","Single Leg Glute Bridge",,"",1,"normal",,12,,
"Leg day A","27 Nov 2021, 14:35","27 Nov 2021, 15:44","","Single Leg Glute Bridge",,"",2,"normal",,12,,
"Leg day A","27 Nov 2021, 14:35","27 Nov 2021, 15:44","","Single Leg Glute Bridge",,"",3,"normal",,12,,
"Leg day A","27 Nov 2021, 14:35","27 Nov 2021, 15:44","","Glute Kickback on Floor",,"",0,"normal",,25,,
"Leg day A","27 Nov 2021, 14:35","27 Nov 2021, 15:44","","Glute Kickback on Floor",,"",1,"normal",,25,,
"Leg day A","27 Nov 2021, 14:35","27 Nov 2021, 15:44","","Glute Kickback on Floor",,"",2,"normal",,25,,
"Leg day A","27 Nov 2021, 14:35","27 Nov 2021, 15:44","","Glute Kickback on Floor",,"",3,"normal",,25,,
"Yoga 🧘🏻‍♀️","27 Nov 2021, 12:42","27 Nov 2021, 14:20","","Yoga",,"Go with the flow -studio",0,"normal",,,,3600
"Yoga 🧘🏻‍♀️","27 Nov 2021, 12:42","27 Nov 2021, 14:20","","Yoga",,"Upper body stretch - at home",0,"normal",,,,2280
"Workout with personal trainer","24 Nov 2021, 15:15","24 Nov 2021, 16:08","","Scapular Rectraction and Protraction",,"",0,"normal",,10,,
"Workout with personal trainer","24 Nov 2021, 15:15","24 Nov 2021, 16:08","","Scapular Rectraction and Protraction",,"",1,"normal",,10,,
"Workout with personal trainer","24 Nov 2021, 15:15","24 Nov 2021, 16:08","","Scapular Rectraction and Protraction",,"",2,"normal",,10,,
"Workout with personal trainer","24 Nov 2021, 15:15","24 Nov 2021, 16:08","","Lunge with Twist - Stretch Shoulder And Core Rotation",,"",0,"normal",,15,,
"Workout with personal trainer","24 Nov 2021, 15:15","24 Nov 2021, 16:08","","Lunge with Twist - Stretch Shoulder And Core Rotation",,"",1,"normal",,15,,
"Workout with personal trainer","24 Nov 2021, 15:15","24 Nov 2021, 16:08","","Lunge with Twist - Stretch Shoulder And Core Rotation",,"",2,"normal",,15,,
"Workout with personal trainer","24 Nov 2021, 15:15","24 Nov 2021, 16:08","","Floss Shoulders",,"",0,"normal",,15,,
"Workout with personal trainer","24 Nov 2021, 15:15","24 Nov 2021, 16:08","","Floss Shoulders",,"",1,"normal",,15,,
"Workout with personal trainer","24 Nov 2021, 15:15","24 Nov 2021, 16:08","","Floss Shoulders",,"",2,"normal",,15,,
"Workout with personal trainer","24 Nov 2021, 15:15","24 Nov 2021, 16:08","","Outward Shoulder Rotator",1,"",0,"normal",,15,,
"Workout with personal trainer","24 Nov 2021, 15:15","24 Nov 2021, 16:08","","Outward Shoulder Rotator",1,"",1,"normal",,15,,
"Workout with personal trainer","24 Nov 2021, 15:15","24 Nov 2021, 16:08","","Outward Shoulder Rotator",1,"",2,"normal",,15,,
"Workout with personal trainer","24 Nov 2021, 15:15","24 Nov 2021, 16:08","","Single Arm Cable Row",1,"",0,"normal",20,12,,
"Workout with personal trainer","24 Nov 2021, 15:15","24 Nov 2021, 16:08","","Single Arm Cable Row",1,"",1,"normal",20,12,,
"Workout with personal trainer","24 Nov 2021, 15:15","24 Nov 2021, 16:08","","Single Arm Cable Row",1,"",2,"normal",20,12,,
"Workout with personal trainer","24 Nov 2021, 15:15","24 Nov 2021, 16:08","","Single Arm Cable Row",1,"",3,"normal",20,12,,
"Workout with personal trainer","24 Nov 2021, 15:15","24 Nov 2021, 16:08","","Single Arm Cable Row",1,"",4,"normal",20,12,,
"Workout with personal trainer","24 Nov 2021, 15:15","24 Nov 2021, 16:08","","Single Arm Cable Row",1,"",5,"normal",20,12,,
"Workout with personal trainer","24 Nov 2021, 15:15","24 Nov 2021, 16:08","","Bear Crawls - Forward And Backward",0,"",0,"normal",,2,,
"Workout with personal trainer","24 Nov 2021, 15:15","24 Nov 2021, 16:08","","Bear Crawls - Forward And Backward",0,"",1,"normal",,2,,
"Workout with personal trainer","24 Nov 2021, 15:15","24 Nov 2021, 16:08","","Bear Crawls - Forward And Backward",0,"",2,"normal",,2,,
"Workout with personal trainer","24 Nov 2021, 15:15","24 Nov 2021, 16:08","","Standing cable push out",0,"",0,"normal",30,12,,
"Workout with personal trainer","24 Nov 2021, 15:15","24 Nov 2021, 16:08","","Standing cable push out",0,"",1,"normal",30,12,,
"Workout with personal trainer","24 Nov 2021, 15:15","24 Nov 2021, 16:08","","Standing cable push out",0,"",2,"normal",30,12,,
"Workout with personal trainer","24 Nov 2021, 15:15","24 Nov 2021, 16:08","","Standing cable push out",0,"",3,"normal",30,12,,
"Workout with personal trainer","24 Nov 2021, 15:15","24 Nov 2021, 16:08","","Standing cable push out",0,"",4,"normal",30,12,,
"Workout with personal trainer","24 Nov 2021, 15:15","24 Nov 2021, 16:08","","Standing cable push out",0,"",5,"normal",30,12,,
"Yoga 🧘🏻‍♀️","24 Nov 2021, 07:00","24 Nov 2021, 08:00","","Yoga",,"Rise and Flow",0,"normal",,,,3600
"Pull 2: at home","23 Nov 2021, 19:47","23 Nov 2021, 20:41","","Scapular Rectraction and Protraction",,"",0,"normal",,10,,
"Pull 2: at home","23 Nov 2021, 19:47","23 Nov 2021, 20:41","","Scapular Rectraction and Protraction",,"",1,"normal",,10,,
"Pull 2: at home","23 Nov 2021, 19:47","23 Nov 2021, 20:41","","Scapular Rectraction and Protraction",,"",2,"normal",,10,,
"Pull 2: at home","23 Nov 2021, 19:47","23 Nov 2021, 20:41","","Lunge with Twist - Stretch Shoulder And Core Rotation",,"Jo",0,"normal",,15,,
"Pull 2: at home","23 Nov 2021, 19:47","23 Nov 2021, 20:41","","Lunge with Twist - Stretch Shoulder And Core Rotation",,"Jo",1,"normal",,15,,
"Pull 2: at home","23 Nov 2021, 19:47","23 Nov 2021, 20:41","","Lunge with Twist - Stretch Shoulder And Core Rotation",,"Jo",2,"normal",,15,,
"Pull 2: at home","23 Nov 2021, 19:47","23 Nov 2021, 20:41","","Lunge with Twist - Stretch Shoulder And Core Rotation",,"Jo",3,"normal",,15,,
"Pull 2: at home","23 Nov 2021, 19:47","23 Nov 2021, 20:41","","Lunge with Twist - Stretch Shoulder And Core Rotation",,"Jo",4,"normal",,15,,
"Pull 2: at home","23 Nov 2021, 19:47","23 Nov 2021, 20:41","","Lunge with Twist - Stretch Shoulder And Core Rotation",,"Jo",5,"normal",,15,,
"Pull 2: at home","23 Nov 2021, 19:47","23 Nov 2021, 20:41","","Outward Shoulder Rotator",,"",0,"normal",,15,,
"Pull 2: at home","23 Nov 2021, 19:47","23 Nov 2021, 20:41","","Outward Shoulder Rotator",,"",1,"normal",,15,,
"Pull 2: at home","23 Nov 2021, 19:47","23 Nov 2021, 20:41","","Outward Shoulder Rotator",,"",2,"normal",,15,,
"Pull 2: at home","23 Nov 2021, 19:47","23 Nov 2021, 20:41","","Leg Curls with stability ball",,"",0,"normal",,15,,
"Pull 2: at home","23 Nov 2021, 19:47","23 Nov 2021, 20:41","","Leg Curls with stability ball",,"",1,"normal",,15,,
"Pull 2: at home","23 Nov 2021, 19:47","23 Nov 2021, 20:41","","Leg Curls with stability ball",,"",2,"normal",,15,,
"Pull 2: at home","23 Nov 2021, 19:47","23 Nov 2021, 20:41","","Dumbbell Row",,"",0,"normal",10,15,,
"Pull 2: at home","23 Nov 2021, 19:47","23 Nov 2021, 20:41","","Dumbbell Row",,"",1,"normal",10,15,,
"Pull 2: at home","23 Nov 2021, 19:47","23 Nov 2021, 20:41","","Dumbbell Row",,"",2,"normal",10,15,,
"Pull 2: at home","23 Nov 2021, 19:47","23 Nov 2021, 20:41","","Dumbbell Row",,"",3,"normal",10,15,,
"Pull 2: at home","23 Nov 2021, 19:47","23 Nov 2021, 20:41","","Dumbbell Row",,"",4,"normal",10,15,,
"Pull 2: at home","23 Nov 2021, 19:47","23 Nov 2021, 20:41","","Dumbbell Row",,"",5,"normal",10,15,,
"Pull 2: at home","23 Nov 2021, 19:47","23 Nov 2021, 20:41","","Bicep Curl (Dumbbell)",,"",0,"normal",20,15,,
"Pull 2: at home","23 Nov 2021, 19:47","23 Nov 2021, 20:41","","Bicep Curl (Dumbbell)",,"",1,"normal",20,12,,
"Pull 2: at home","23 Nov 2021, 19:47","23 Nov 2021, 20:41","","Bicep Curl (Dumbbell)",,"",2,"normal",20,12,,
"Pull 2: at home","23 Nov 2021, 19:47","23 Nov 2021, 20:41","","Bent Over Fly (Dumbbell)",,"",0,"normal",20,12,,
"Pull 2: at home","23 Nov 2021, 19:47","23 Nov 2021, 20:41","","Bent Over Fly (Dumbbell)",,"",1,"normal",20,10,,
"Pull 2: at home","23 Nov 2021, 19:47","23 Nov 2021, 20:41","","Bent Over Fly (Dumbbell)",,"",2,"normal",20,10,,
"Pull 2: at home","23 Nov 2021, 19:47","23 Nov 2021, 20:41","","Hammer Curl (Dumbbell)",,"",0,"normal",20,14,,
"Pull 2: at home","23 Nov 2021, 19:47","23 Nov 2021, 20:41","","Hammer Curl (Dumbbell)",,"",1,"normal",20,12,,
"Pull 2: at home","23 Nov 2021, 19:47","23 Nov 2021, 20:41","","Hammer Curl (Dumbbell)",,"",2,"normal",20,16,,
"Pull 2: at home","23 Nov 2021, 19:47","23 Nov 2021, 20:41","","Bent Over Row (Dumbbell)",,"",0,"normal",20,16,,
"Pull 2: at home","23 Nov 2021, 19:47","23 Nov 2021, 20:41","","Bent Over Row (Dumbbell)",,"",1,"normal",20,16,,
"Pull 2: at home","23 Nov 2021, 19:47","23 Nov 2021, 20:41","","Bent Over Row (Dumbbell)",,"",2,"normal",20,16,,
"Yoga 🧘🏻‍♀️","22 Nov 2021, 18:00","22 Nov 2021, 20:00","","Yoga",,"Warm detox and flow",0,"normal",,,,3600
"Yoga 🧘🏻‍♀️","22 Nov 2021, 18:00","22 Nov 2021, 20:00","","Yoga",,"Yin",0,"normal",,,,3600
"Push and abs workout 2","19 Nov 2021, 09:07","19 Nov 2021, 09:54","","Stair Machine",,"",0,"normal",,,,480
"Push and abs workout 2","19 Nov 2021, 09:07","19 Nov 2021, 09:54","","Stretching",,"Forgot band - not band pull aparts or facepulls",0,"normal",,,,300
"Push and abs workout 2","19 Nov 2021, 09:07","19 Nov 2021, 09:54","","Push Up",,"",0,"normal",,4,,
"Push and abs workout 2","19 Nov 2021, 09:07","19 Nov 2021, 09:54","","Push Up",,"",1,"normal",,5,,
"Push and abs workout 2","19 Nov 2021, 09:07","19 Nov 2021, 09:54","","Plank",0,"",0,"normal",,,,60
"Push and abs workout 2","19 Nov 2021, 09:07","19 Nov 2021, 09:54","","Side Plank",0,"",0,"normal",,,,30
"Push and abs workout 2","19 Nov 2021, 09:07","19 Nov 2021, 09:54","","Side Plank",0,"",1,"normal",,,,30
"Push and abs workout 2","19 Nov 2021, 09:07","19 Nov 2021, 09:54","","Reverse Plank",1,"",0,"normal",,,,30
"Push and abs workout 2","19 Nov 2021, 09:07","19 Nov 2021, 09:54","","Reverse Plank",1,"",1,"normal",,,,30
"Push and abs workout 2","19 Nov 2021, 09:07","19 Nov 2021, 09:54","","Lying Leg Raise",1,"",0,"normal",,25,,
"Push and abs workout 2","19 Nov 2021, 09:07","19 Nov 2021, 09:54","","Lying Leg Raise",1,"",1,"normal",,25,,
"Push and abs workout 2","19 Nov 2021, 09:07","19 Nov 2021, 09:54","","Lying Leg Raise",1,"",2,"normal",,25,,
"Push and abs workout 2","19 Nov 2021, 09:07","19 Nov 2021, 09:54","","Bench Dip",2,"",0,"normal",,13,,
"Push and abs workout 2","19 Nov 2021, 09:07","19 Nov 2021, 09:54","","Bench Dip",2,"",1,"normal",,10,,
"Push and abs workout 2","19 Nov 2021, 09:07","19 Nov 2021, 09:54","","Bench Dip",2,"",2,"normal",,10,,
"Push and abs workout 2","19 Nov 2021, 09:07","19 Nov 2021, 09:54","","Bench Press (Dumbbell)",2,"",0,"normal",30,24,,
"Push and abs workout 2","19 Nov 2021, 09:07","19 Nov 2021, 09:54","","Bench Press (Dumbbell)",2,"",1,"normal",30,20,,
"Push and abs workout 2","19 Nov 2021, 09:07","19 Nov 2021, 09:54","","Bench Press (Dumbbell)",2,"",2,"normal",30,18,,
"Push and abs workout 2","19 Nov 2021, 09:07","19 Nov 2021, 09:54","","Lateral Raise (Dumbbell)",3,"",0,"normal",20,12,,
"Push and abs workout 2","19 Nov 2021, 09:07","19 Nov 2021, 09:54","","Lateral Raise (Dumbbell)",3,"",1,"normal",20,12,,
"Push and abs workout 2","19 Nov 2021, 09:07","19 Nov 2021, 09:54","","Lateral Raise (Dumbbell)",3,"",2,"normal",20,11,,
"Push and abs workout 2","19 Nov 2021, 09:07","19 Nov 2021, 09:54","","Incline Bench Press (Dumbbell)",3,"",0,"normal",30,14,,
"Push and abs workout 2","19 Nov 2021, 09:07","19 Nov 2021, 09:54","","Incline Bench Press (Dumbbell)",3,"",1,"normal",30,15,,
"Push and abs workout 2","19 Nov 2021, 09:07","19 Nov 2021, 09:54","","Incline Bench Press (Dumbbell)",3,"",2,"normal",30,12,,
"Push and abs workout 2","19 Nov 2021, 09:07","19 Nov 2021, 09:54","","Triceps Extension (Dumbbell)",4,"",0,"normal",15,24,,
"Push and abs workout 2","19 Nov 2021, 09:07","19 Nov 2021, 09:54","","Triceps Extension (Dumbbell)",4,"",1,"normal",15,20,,
"Push and abs workout 2","19 Nov 2021, 09:07","19 Nov 2021, 09:54","","Triceps Extension (Dumbbell)",4,"",2,"normal",15,17,,
"Push and abs workout 2","19 Nov 2021, 09:07","19 Nov 2021, 09:54","","Chest Fly (Dumbbell)",4,"",0,"normal",20,16,,
"Push and abs workout 2","19 Nov 2021, 09:07","19 Nov 2021, 09:54","","Chest Fly (Dumbbell)",4,"",1,"normal",20,16,,
"Push and abs workout 2","19 Nov 2021, 09:07","19 Nov 2021, 09:54","","Chest Fly (Dumbbell)",4,"",2,"normal",20,14,,
"Push and abs workout 2","19 Nov 2021, 09:07","19 Nov 2021, 09:54","","Arnold Press (Dumbbell)",,"",0,"normal",20,20,,
"Push and abs workout 2","19 Nov 2021, 09:07","19 Nov 2021, 09:54","","Arnold Press (Dumbbell)",,"",1,"normal",30,12,,
"Push and abs workout 2","19 Nov 2021, 09:07","19 Nov 2021, 09:54","","Arnold Press (Dumbbell)",,"",2,"normal",30,10,,
"Yoga 🧘🏻‍♀️","18 Nov 2021, 15:21","18 Nov 2021, 16:21","","Yoga",,"Go with the flow - hip opening",0,"normal",,,,2700
"Yoga 🧘🏻‍♀️","18 Nov 2021, 15:21","18 Nov 2021, 16:21","","Standing Side Leg Lifts",,"",0,"normal",,15,,
"Yoga 🧘🏻‍♀️","18 Nov 2021, 15:21","18 Nov 2021, 16:21","","Standing Side Leg Lifts",,"",1,"normal",,15,,
"Yoga 🧘🏻‍♀️","18 Nov 2021, 15:21","18 Nov 2021, 16:21","","Standing Side Leg Lifts",,"",2,"normal",,15,,
"Yoga 🧘🏻‍♀️","18 Nov 2021, 15:21","18 Nov 2021, 16:21","","Standing Side Leg Lifts",,"",3,"normal",,15,,
"Yoga 🧘🏻‍♀️","18 Nov 2021, 15:21","18 Nov 2021, 16:21","","Standing Side Leg Lifts",,"",4,"normal",,15,,
"Yoga 🧘🏻‍♀️","18 Nov 2021, 15:21","18 Nov 2021, 16:21","","Standing Side Leg Lifts",,"",5,"normal",,15,,
"Yoga 🧘🏻‍♀️","18 Nov 2021, 15:21","18 Nov 2021, 16:21","","Lateral Band Walking",,"",0,"normal",,16,,
"Yoga 🧘🏻‍♀️","18 Nov 2021, 15:21","18 Nov 2021, 16:21","","Lateral Band Walking",,"",1,"normal",,16,,
"Yoga 🧘🏻‍♀️","18 Nov 2021, 15:21","18 Nov 2021, 16:21","","Lateral Band Walking",,"",2,"normal",,16,,
"Personal training session #2: Focused on shoulder and stability","18 Nov 2021, 08:38","18 Nov 2021, 09:20","","Floss Shoulders",0,"",0,"normal",,15,,
"Personal training session #2: Focused on shoulder and stability","18 Nov 2021, 08:38","18 Nov 2021, 09:20","","Floss Shoulders",0,"",1,"normal",,15,,
"Personal training session #2: Focused on shoulder and stability","18 Nov 2021, 08:38","18 Nov 2021, 09:20","","Floss Shoulders",0,"",2,"normal",,15,,
"Personal training session #2: Focused on shoulder and stability","18 Nov 2021, 08:38","18 Nov 2021, 09:20","","Scapular Rectraction and Protraction",0,"",0,"normal",,10,,
"Personal training session #2: Focused on shoulder and stability","18 Nov 2021, 08:38","18 Nov 2021, 09:20","","Scapular Rectraction and Protraction",0,"",1,"normal",,10,,
"Personal training session #2: Focused on shoulder and stability","18 Nov 2021, 08:38","18 Nov 2021, 09:20","","Scapular Rectraction and Protraction",0,"",2,"normal",,10,,
"Personal training session #2: Focused on shoulder and stability","18 Nov 2021, 08:38","18 Nov 2021, 09:20","","Lunge with Twist - Stretch Shoulder And Core Rotation",,"",0,"normal",,15,,
"Personal training session #2: Focused on shoulder and stability","18 Nov 2021, 08:38","18 Nov 2021, 09:20","","Lunge with Twist - Stretch Shoulder And Core Rotation",,"",1,"normal",,15,,
"Personal training session #2: Focused on shoulder and stability","18 Nov 2021, 08:38","18 Nov 2021, 09:20","","Lunge with Twist - Stretch Shoulder And Core Rotation",,"",2,"normal",,15,,
"Personal training session #2: Focused on shoulder and stability","18 Nov 2021, 08:38","18 Nov 2021, 09:20","","Lunge with Twist - Stretch Shoulder And Core Rotation",,"",3,"normal",,15,,
"Personal training session #2: Focused on shoulder and stability","18 Nov 2021, 08:38","18 Nov 2021, 09:20","","Lunge with Twist - Stretch Shoulder And Core Rotation",,"",4,"normal",,15,,
"Personal training session #2: Focused on shoulder and stability","18 Nov 2021, 08:38","18 Nov 2021, 09:20","","Lunge with Twist - Stretch Shoulder And Core Rotation",,"",5,"normal",,15,,
"Personal training session #2: Focused on shoulder and stability","18 Nov 2021, 08:38","18 Nov 2021, 09:20","","Single Arm Cable Row",1,"",0,"normal",20,12,,
"Personal training session #2: Focused on shoulder and stability","18 Nov 2021, 08:38","18 Nov 2021, 09:20","","Single Arm Cable Row",1,"",1,"normal",20,12,,
"Personal training session #2: Focused on shoulder and stability","18 Nov 2021, 08:38","18 Nov 2021, 09:20","","Single Arm Cable Row",1,"",2,"normal",20,12,,
"Personal training session #2: Focused on shoulder and stability","18 Nov 2021, 08:38","18 Nov 2021, 09:20","","Single Arm Cable Row",1,"",3,"normal",20,12,,
"Personal training session #2: Focused on shoulder and stability","18 Nov 2021, 08:38","18 Nov 2021, 09:20","","Single Arm Cable Row",1,"",4,"normal",20,12,,
"Personal training session #2: Focused on shoulder and stability","18 Nov 2021, 08:38","18 Nov 2021, 09:20","","Single Arm Cable Row",1,"",5,"normal",20,12,,
"Personal training session #2: Focused on shoulder and stability","18 Nov 2021, 08:38","18 Nov 2021, 09:20","","Outward Shoulder Rotator",1,"",0,"normal",,15,,
"Personal training session #2: Focused on shoulder and stability","18 Nov 2021, 08:38","18 Nov 2021, 09:20","","Outward Shoulder Rotator",1,"",1,"normal",,15,,
"Personal training session #2: Focused on shoulder and stability","18 Nov 2021, 08:38","18 Nov 2021, 09:20","","Outward Shoulder Rotator",1,"",2,"normal",,15,,
"Personal training session #2: Focused on shoulder and stability","18 Nov 2021, 08:38","18 Nov 2021, 09:20","","Cable Core Palloff Press",2,"",0,"normal",20,12,,
"Personal training session #2: Focused on shoulder and stability","18 Nov 2021, 08:38","18 Nov 2021, 09:20","","Cable Core Palloff Press",2,"",1,"normal",20,12,,
"Personal training session #2: Focused on shoulder and stability","18 Nov 2021, 08:38","18 Nov 2021, 09:20","","Cable Core Palloff Press",2,"",2,"normal",20,12,,
"Personal training session #2: Focused on shoulder and stability","18 Nov 2021, 08:38","18 Nov 2021, 09:20","","Cable Core Palloff Press",2,"",3,"normal",20,12,,
"Personal training session #2: Focused on shoulder and stability","18 Nov 2021, 08:38","18 Nov 2021, 09:20","","Cable Core Palloff Press",2,"",4,"normal",20,12,,
"Personal training session #2: Focused on shoulder and stability","18 Nov 2021, 08:38","18 Nov 2021, 09:20","","Cable Core Palloff Press",2,"",5,"normal",20,12,,
"Personal training session #2: Focused on shoulder and stability","18 Nov 2021, 08:38","18 Nov 2021, 09:20","","Bear Crawls - Forward And Backward",2,"Across the room forward and backward is one rep",0,"normal",,2,,
"Personal training session #2: Focused on shoulder and stability","18 Nov 2021, 08:38","18 Nov 2021, 09:20","","Bear Crawls - Forward And Backward",2,"Across the room forward and backward is one rep",1,"normal",,2,,
"Personal training session #2: Focused on shoulder and stability","18 Nov 2021, 08:38","18 Nov 2021, 09:20","","Bear Crawls - Forward And Backward",2,"Across the room forward and backward is one rep",2,"normal",,2,,
"Leg day B","16 Nov 2021, 13:27","16 Nov 2021, 14:39","","Treadmill",,"",0,"normal",,,,480
"Leg day B","16 Nov 2021, 13:27","16 Nov 2021, 14:39","","Leg Curls with stability ball",,"",0,"normal",,15,,
"Leg day B","16 Nov 2021, 13:27","16 Nov 2021, 14:39","","Leg Curls with stability ball",,"",1,"normal",,15,,
"Leg day B","16 Nov 2021, 13:27","16 Nov 2021, 14:39","","Leg Curls with stability ball",,"",2,"normal",,15,,
"Leg day B","16 Nov 2021, 13:27","16 Nov 2021, 14:39","","Romanian Deadlift (Barbell)",,"",0,"normal",40,20,,
"Leg day B","16 Nov 2021, 13:27","16 Nov 2021, 14:39","","Romanian Deadlift (Barbell)",,"",1,"normal",40,20,,
"Leg day B","16 Nov 2021, 13:27","16 Nov 2021, 14:39","","Romanian Deadlift (Barbell)",,"",2,"normal",40,20,,
"Leg day B","16 Nov 2021, 13:27","16 Nov 2021, 14:39","","Good Morning (Barbell)",,"",0,"normal",40,20,,
"Leg day B","16 Nov 2021, 13:27","16 Nov 2021, 14:39","","Good Morning (Barbell)",,"",1,"normal",40,18,,
"Leg day B","16 Nov 2021, 13:27","16 Nov 2021, 14:39","","Good Morning (Barbell)",,"",2,"normal",50,18,,
"Leg day B","16 Nov 2021, 13:27","16 Nov 2021, 14:39","","Back Extension (Weighted Hyperextension)",,"",0,"normal",10,25,,
"Leg day B","16 Nov 2021, 13:27","16 Nov 2021, 14:39","","Back Extension (Weighted Hyperextension)",,"",1,"normal",10,25,,
"Leg day B","16 Nov 2021, 13:27","16 Nov 2021, 14:39","","Back Extension (Weighted Hyperextension)",,"",2,"normal",10,25,,
"Leg day B","16 Nov 2021, 13:27","16 Nov 2021, 14:39","","Seated Leg Curl (Machine)",,"",0,"normal",90,20,,
